geography_code,geography_type,comparison,retailer_label,direct_state,justeat_state,channel_category
E01020061,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020062,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020063,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020064,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020065,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020067,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020068,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020069,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020070,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020071,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020072,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020073,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020074,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020075,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020076,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020077,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020078,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020079,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020080,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020081,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020082,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020083,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020084,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020085,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020087,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020088,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020089,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020090,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020091,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020092,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020093,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020094,lsoa,sainsburys_fast,Sainsbury's fast,Yes,No,Direct only
E01020095,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020096,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020097,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020098,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020099,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020100,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020101,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020102,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020103,lsoa,sainsburys_fast,Sainsbury's fast,Yes,No,Direct only
E01020104,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020105,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020106,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020107,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020108,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020109,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020110,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020111,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020112,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020113,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020114,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020115,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020116,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020117,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020118,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020119,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020120,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020121,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020122,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020123,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020124,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020125,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020126,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020127,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020128,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020129,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020130,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020131,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020132,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020133,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020134,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020135,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020136,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020137,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020138,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020139,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020140,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020141,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020142,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020143,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020144,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020145,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020146,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020147,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020148,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020149,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020150,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020151,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020152,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020153,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020154,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020155,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020156,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020157,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020158,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020159,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020160,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020161,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020162,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020163,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020164,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020165,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020166,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020167,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020168,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020169,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020170,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020171,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020172,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020173,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020174,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020175,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020176,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020177,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020178,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020179,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020180,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020181,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020182,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020183,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020184,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020185,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020186,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020187,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020188,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020189,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020190,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020191,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020192,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020193,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020194,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020195,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020196,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020197,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020198,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020199,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020200,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020201,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020202,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020203,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020204,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020205,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020206,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020208,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020209,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020210,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020211,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020212,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020213,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020214,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020215,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020216,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020217,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020218,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020219,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020220,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020221,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020222,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020223,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020224,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020225,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020226,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020227,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020228,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020230,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020231,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020232,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020233,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020234,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020235,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020236,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020237,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020238,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020239,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020240,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020241,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020242,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020243,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020244,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020245,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020246,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020247,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020248,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020249,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020250,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020251,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020252,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020253,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020254,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020255,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020256,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020257,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020258,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020259,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020260,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020261,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020262,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020263,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020264,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020265,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020266,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020267,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020268,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020269,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020270,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020271,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020272,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020273,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020274,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020275,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020276,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020277,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020278,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020279,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020280,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020281,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020282,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020283,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020284,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020285,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020286,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020287,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020288,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020289,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020290,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020291,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020292,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020293,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020294,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020295,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020296,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020297,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020298,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020299,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020300,lsoa,sainsburys_fast,Sainsbury's fast,No,Yes,Just Eat only
E01020301,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020302,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020303,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020304,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020305,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020306,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020307,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020308,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020309,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020311,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020312,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020313,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020314,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020315,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020316,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020317,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020318,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020319,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020320,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020321,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020323,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020324,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020325,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020326,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020327,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020328,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020329,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020330,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020331,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020332,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020333,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020334,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020335,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020336,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020337,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020338,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020339,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020340,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020341,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020342,lsoa,sainsburys_fast,Sainsbury's fast,No,No,Neither observed
E01020343,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020344,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020345,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020346,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020347,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020348,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020349,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020350,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020351,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020352,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020353,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020354,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020355,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020356,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020357,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020358,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020359,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020360,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020361,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020362,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020363,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020364,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020365,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
E01020366,lsoa,sainsburys_fast,Sainsbury's fast,Yes,Yes,Both channels
